time_s,diameter_m,diameter_um,temperature_K,mass_kg,d2_norm,Re,Nu,Sh,B_M,mdot_kg_s,Q_conv_W,K_evap_m2_s
0.00437500,0.00008495,84.94968839,371.36048798,0.00000000,0.72164496,1.32997113,2.27016096,2.00638973,924.46093581,-0.00000006,0.01952350,0.00000135
0.00440000,0.00008475,84.75086390,371.36036807,0.00000000,0.71827089,1.32685852,2.26984462,2.00638739,923.58882962,-0.00000006,0.01947510,0.00000135
0.00442500,0.00008455,84.55159972,371.36024765,0.00000000,0.71489730,1.32373904,2.26952720,2.00638504,922.71461734,-0.00000006,0.01942659,0.00000135
0.00445000,0.00008435,84.35189280,371.36012670,0.00000000,0.71152418,1.32061262,2.26920871,2.00638267,921.83828308,-0.00000006,0.01937799,0.00000135
0.00447500,0.00008415,84.15174011,371.36000523,0.00000000,0.70815154,1.31747922,2.26888912,2.00638028,920.95981076,-0.00000006,0.01932929,0.00000135
0.00450000,0.00008395,83.95113855,371.35988323,0.00000000,0.70477937,1.31433879,2.26856843,2.00637788,920.07918408,-0.00000006,0.01928049,0.00000135
0.00452500,0.00008375,83.75008498,371.35976070,0.00000000,0.70140767,1.31119129,2.26824664,2.00637546,919.19638655,-0.00000006,0.01923159,0.00000135
0.00455000,0.00008355,83.54857626,371.35963762,0.00000000,0.69803646,1.30803666,2.26792373,2.00637303,918.31140147,-0.00000006,0.01918259,0.00000135
0.00457500,0.00008335,83.34660916,371.35951400,0.00000000,0.69466573,1.30487486,2.26759970,2.00637057,917.42421196,-0.00000006,0.01913349,0.00000135
0.00460000,0.00008314,83.14418047,371.35938984,0.00000000,0.69129547,1.30170583,2.26727453,2.00636810,916.53480088,-0.00000006,0.01908428,0.00000135
0.00462500,0.00008294,82.94128689,371.35926511,0.00000000,0.68792571,1.29852952,2.26694822,2.00636562,915.64315091,-0.00000006,0.01903497,0.00000135
0.00465000,0.00008274,82.73792511,371.35913983,0.00000000,0.68455643,1.29534588,2.26662075,2.00636311,914.74924450,-0.00000006,0.01898556,0.00000135
0.00467500,0.00008253,82.53409177,371.35901399,0.00000000,0.68118763,1.29215486,2.26629212,2.00636059,913.85306387,-0.00000006,0.01893604,0.00000135
0.00470000,0.00008233,82.32978349,371.35888757,0.00000000,0.67781932,1.28895640,2.26596232,2.00635805,912.95459102,-0.00000006,0.01888642,0.00000135
0.00472500,0.00008212,82.12499681,371.35876058,0.00000000,0.67445151,1.28575045,2.26563133,2.00635549,912.05380771,-0.00000006,0.01883669,0.00000135
0.00475000,0.00008192,81.91972826,371.35863301,0.00000000,0.67108419,1.28253696,2.26529915,2.00635291,911.15069548,-0.00000006,0.01878686,0.00000135
0.00477500,0.00008171,81.71397432,371.35850486,0.00000000,0.66771736,1.27931586,2.26496577,2.00635031,910.24523562,-0.00000006,0.01873692,0.00000135
0.00480000,0.00008151,81.50773142,371.35837611,0.00000000,0.66435103,1.27608712,2.26463117,2.00634770,909.33740917,-0.00000006,0.01868687,0.00000135
0.00482500,0.00008130,81.30099595,371.35824677,0.00000000,0.66098519,1.27285066,2.26429535,2.00634506,908.42719694,-0.00000006,0.01863671,0.00000135
0.00485000,0.00008109,81.09376425,371.35811683,0.00000000,0.65761986,1.26960643,2.26395829,2.00634241,907.51457946,-0.00000006,0.01858644,0.00000135
0.00487500,0.00008089,80.88603264,371.35798628,0.00000000,0.65425503,1.26635437,2.26361999,2.00633974,906.59953702,-0.00000006,0.01853606,0.00000135
0.00490000,0.00008068,80.67779735,371.35785511,0.00000000,0.65089070,1.26309443,2.26328043,2.00633704,905.68204965,-0.00000006,0.01848557,0.00000135
0.00492500,0.00008047,80.46905460,371.35772333,0.00000000,0.64752687,1.25982655,2.26293961,2.00633433,904.76209710,-0.00000006,0.01843497,0.00000135
0.00495000,0.00008026,80.25980054,371.35759092,0.00000000,0.64416356,1.25655066,2.26259750,2.00633160,903.83965886,-0.00000006,0.01838425,0.00000135
0.00497500,0.00008005,80.05003129,371.35745789,0.00000000,0.64080075,1.25326670,2.26225411,2.00632885,902.91471413,-0.00000006,0.01833342,0.00000135
0.00500000,0.00007984,79.83974290,371.35732421,0.00000000,0.63743845,1.24997462,2.26190941,2.00632607,901.98724185,-0.00000006,0.01828248,0.00000134
0.00502500,0.00007963,79.62893139,371.35718989,0.00000000,0.63407667,1.24667434,2.26156340,2.00632328,901.05722064,-0.00000006,0.01823142,0.00000134
0.00505000,0.00007942,79.41759270,371.35705493,0.00000000,0.63071540,1.24336581,2.26121607,2.00632047,900.12462884,-0.00000006,0.01818024,0.00000134
0.00507500,0.00007921,79.20572275,371.35691930,0.00000000,0.62735465,1.24004897,2.26086740,2.00631763,899.18944451,-0.00000006,0.01812895,0.00000134
0.00510000,0.00007899,78.99331739,371.35678302,0.00000000,0.62399442,1.23672374,2.26051737,2.00631477,898.25164538,-0.00000006,0.01807753,0.00000134
0.00512500,0.00007878,78.78037241,371.35664607,0.00000000,0.62063471,1.23339006,2.26016599,2.00631189,897.31120888,-0.00000006,0.01802600,0.00000134
0.00515000,0.00007857,78.56688356,371.35650844,0.00000000,0.61727552,1.23004787,2.25981323,2.00630899,896.36811212,-0.00000006,0.01797435,0.00000134
0.00517500,0.00007835,78.35284652,371.35637013,0.00000000,0.61391686,1.22669710,2.25945909,2.00630607,895.42233189,-0.00000006,0.01792257,0.00000134
0.00520000,0.00007814,78.13825692,371.35623113,0.00000000,0.61055872,1.22333767,2.25910354,2.00630313,894.47384465,-0.00000006,0.01787068,0.00000134
0.00522500,0.00007792,77.92311033,371.35609143,0.00000000,0.60720111,1.21996953,2.25874658,2.00630016,893.52262652,-0.00000006,0.01781866,0.00000134
0.00525000,0.00007771,77.70740225,371.35595103,0.00000000,0.60384404,1.21659259,2.25838820,2.00629717,892.56865329,-0.00000006,0.01776652,0.00000134
0.00527500,0.00007749,77.49112814,371.35580992,0.00000000,0.60048749,1.21320679,2.25802837,2.00629416,891.61190038,-0.00000006,0.01771425,0.00000134
0.00530000,0.00007727,77.27428338,371.35566810,0.00000000,0.59713149,1.20981206,2.25766709,2.00629112,890.65234288,-0.00000006,0.01766185,0.00000134
0.00532500,0.00007706,77.05686330,371.35552555,0.00000000,0.59377602,1.20640832,2.25730434,2.00628806,889.68995550,-0.00000006,0.01760933,0.00000134
0.00535000,0.00007684,76.83886315,371.35538226,0.00000000,0.59042109,1.20299550,2.25694011,2.00628498,888.72471258,-0.00000006,0.01755668,0.00000134
0.00537500,0.00007662,76.62027813,371.35523824,0.00000000,0.58706670,1.19957352,2.25657439,2.00628187,887.75658809,-0.00000006,0.01750391,0.00000134
0.00540000,0.00007640,76.40110336,371.35509347,0.00000000,0.58371286,1.19614231,2.25620715,2.00627873,886.78555560,-0.00000006,0.01745100,0.00000134
0.00542500,0.00007618,76.18133391,371.35494794,0.00000000,0.58035956,1.19270179,2.25583839,2.00627558,885.81158830,-0.00000005,0.01739796,0.00000134
0.00545000,0.00007596,75.96096475,371.35480165,0.00000000,0.57700682,1.18925188,2.25546808,2.00627239,884.83465897,-0.00000005,0.01734479,0.00000134
0.00547500,0.00007574,75.73999082,371.35465459,0.00000000,0.57365462,1.18579250,2.25509623,2.00626919,883.85473999,-0.00000005,0.01729148,0.00000134
0.00550000,0.00007552,75.51840694,371.35450675,0.00000000,0.57030298,1.18232357,2.25472279,2.00626595,882.87180331,-0.00000005,0.01723804,0.00000134
0.00552500,0.00007530,75.29620790,371.35435811,0.00000000,0.56695189,1.17884501,2.25434778,2.00626269,881.88582046,-0.00000005,0.01718446,0.00000134
0.00555000,0.00007507,75.07338839,371.35420869,0.00000000,0.56360136,1.17535673,2.25397116,2.00625941,880.89676253,-0.00000005,0.01713075,0.00000134
0.00557500,0.00007485,74.84994302,371.35405845,0.00000000,0.56025140,1.17185866,2.25359291,2.00625609,879.90460015,-0.00000005,0.01707690,0.00000134
0.00560000,0.00007463,74.62586634,371.35390741,0.00000000,0.55690199,1.16835070,2.25321304,2.00625275,878.90930353,-0.00000005,0.01702291,0.00000134
0.00562500,0.00007440,74.40115281,371.35375553,0.00000000,0.55355315,1.16483277,2.25283151,2.00624939,877.91084237,-0.00000005,0.01696878,0.00000134
0.00565000,0.00007418,74.17579681,371.35360283,0.00000000,0.55020488,1.16130479,2.25244831,2.00624599,876.90918594,-0.00000005,0.01691451,0.00000134
0.00567500,0.00007395,73.94979263,371.35344928,0.00000000,0.54685718,1.15776665,2.25206342,2.00624257,875.90430298,-0.00000005,0.01686009,0.00000134
0.00570000,0.00007372,73.72313448,371.35329488,0.00000000,0.54351006,1.15421828,2.25167683,2.00623912,874.89616178,-0.00000005,0.01680553,0.00000134
0.00572500,0.00007350,73.49581648,371.35313963,0.00000000,0.54016350,1.15065957,2.25128852,2.00623564,873.88473007,-0.00000005,0.01675083,0.00000134
0.00575000,0.00007327,73.26783267,371.35298350,0.00000000,0.53681753,1.14709044,2.25089846,2.00623213,872.86997511,-0.00000005,0.01669598,0.00000134
0.00577500,0.00007304,73.03917699,371.35282649,0.00000000,0.53347214,1.14351080,2.25050665,2.00622860,871.85186359,-0.00000005,0.01664098,0.00000134
0.00580000,0.00007281,72.80984329,371.35266858,0.00000000,0.53012733,1.13992053,2.25011305,2.00622503,870.83036170,-0.00000005,0.01658583,0.00000134
0.00582500,0.00007258,72.57982533,371.35250978,0.00000000,0.52678310,1.13631956,2.24971766,2.00622143,869.80543503,-0.00000005,0.01653053,0.00000134
0.00585000,0.00007235,72.34911677,371.35235007,0.00000000,0.52343947,1.13270777,2.24932045,2.00621780,868.77704864,-0.00000005,0.01647508,0.00000134
0.00587500,0.00007212,72.11771116,371.35218943,0.00000000,0.52009643,1.12908507,2.24892141,2.00621414,867.74516698,-0.00000005,0.01641947,0.00000134
0.00590000,0.00007189,71.88560197,371.35202786,0.00000000,0.51675398,1.12545135,2.24852051,2.00621045,866.70975394,-0.00000005,0.01636371,0.00000134
0.00592500,0.00007165,71.65278256,371.35186535,0.00000000,0.51341212,1.12180651,2.24811773,2.00620673,865.67077276,-0.00000005,0.01630779,0.00000134
0.00595000,0.00007142,71.41924616,371.35170188,0.00000000,0.51007087,1.11815045,2.24771305,2.00620298,864.62818611,-0.00000005,0.01625172,0.00000134
0.00597500,0.00007118,71.18498593,371.35153744,0.00000000,0.50673022,1.11448306,2.24730646,2.00619919,863.58195597,-0.00000005,0.01619548,0.00000134
0.00600000,0.00007095,70.94999490,371.35137202,0.00000000,0.50339018,1.11080422,2.24689792,2.00619537,862.53204372,-0.00000005,0.01613909,0.00000134
0.00602500,0.00007071,70.71426599,371.35120562,0.00000000,0.50005074,1.10711383,2.24648742,2.00619152,861.47841003,-0.00000005,0.01608253,0.00000134
0.00605000,0.00007048,70.47779200,371.35103821,0.00000000,0.49671192,1.10341178,2.24607493,2.00618763,860.42101492,-0.00000005,0.01602581,0.00000134
0.00607500,0.00007024,70.24056562,371.35086978,0.00000000,0.49337371,1.09969795,2.24566044,2.00618371,859.35981769,-0.00000005,0.01596892,0.00000134
0.00610000,0.00007000,70.00257940,371.35070033,0.00000000,0.49003611,1.09597222,2.24524391,2.00617975,858.29477694,-0.00000005,0.01591187,0.00000133
0.00612500,0.00006976,69.76382581,371.35052984,0.00000000,0.48669914,1.09223447,2.24482533,2.00617576,857.22585051,-0.00000005,0.01585464,0.00000133
0.00615000,0.00006952,69.52429714,371.35035829,0.00000000,0.48336279,1.08848459,2.24440467,2.00617173,856.15299553,-0.00000005,0.01579725,0.00000133
0.00617500,0.00006928,69.28398559,371.35018568,0.00000000,0.48002707,1.08472246,2.24398190,2.00616767,855.07616833,-0.00000005,0.01573968,0.00000133
0.00620000,0.00006904,69.04288320,371.35001198,0.00000000,0.47669197,1.08094794,2.24355701,2.00616356,853.99532445,-0.00000005,0.01568194,0.00000133
0.00622500,0.00006880,68.80098190,371.34983719,0.00000000,0.47335751,1.07716091,2.24312996,2.00615943,852.91041864,-0.00000005,0.01562403,0.00000133
0.00625000,0.00006856,68.55827346,371.34966130,0.00000000,0.47002369,1.07336125,2.24270074,2.00615525,851.82140480,-0.00000005,0.01556593,0.00000133
0.00627500,0.00006831,68.31474953,371.34948428,0.00000000,0.46669050,1.06954882,2.24226930,2.00615103,850.72823600,-0.00000005,0.01550766,0.00000133
0.00630000,0.00006807,68.07040158,371.34930612,0.00000000,0.46335796,1.06572349,2.24183563,2.00614678,849.63086442,-0.00000005,0.01544921,0.00000133
0.00632500,0.00006783,67.82522096,371.34912681,0.00000000,0.46002606,1.06188512,2.24139971,2.00614249,848.52924134,-0.00000005,0.01539057,0.00000133
0.00635000,0.00006758,67.57919885,371.34894633,0.00000000,0.45669481,1.05803358,2.24096149,2.00613815,847.42331716,-0.00000005,0.01533175,0.00000133
0.00637500,0.00006733,67.33232629,371.34876467,0.00000000,0.45336422,1.05416872,2.24052096,2.00613378,846.31304129,-0.00000005,0.01527274,0.00000133
0.00640000,0.00006708,67.08459415,371.34858181,0.00000000,0.45003428,1.05029040,2.24007808,2.00612936,845.19836220,-0.00000005,0.01521355,0.00000133
0.00642500,0.00006684,66.83599313,371.34839773,0.00000000,0.44670500,1.04639849,2.23963282,2.00612490,844.07922736,-0.00000005,0.01515416,0.00000133
0.00645000,0.00006659,66.58651376,371.34821242,0.00000000,0.44337638,1.04249281,2.23918516,2.00612040,842.95558323,-0.00000005,0.01509458,0.00000133
0.00647500,0.00006634,66.33614640,371.34802587,0.00000000,0.44004843,1.03857324,2.23873505,2.00611586,841.82737520,-0.00000005,0.01503480,0.00000133
0.00650000,0.00006608,66.08488125,371.34783804,0.00000000,0.43672115,1.03463961,2.23828249,2.00611127,840.69454762,-0.00000005,0.01497483,0.00000133
0.00652500,0.00006583,65.83270829,371.34764893,0.00000000,0.43339455,1.03069177,2.23782742,2.00610664,839.55704370,-0.00000005,0.01491465,0.00000133
0.00655000,0.00006558,65.57961735,371.34745852,0.00000000,0.43006862,1.02672955,2.23736981,2.00610196,838.41480553,-0.00000005,0.01485428,0.00000133
0.00657500,0.00006533,65.32559804,371.34726679,0.00000000,0.42674338,1.02275280,2.23690964,2.00609724,837.26777404,-0.00000005,0.01479370,0.00000133
0.00660000,0.00006507,65.07063978,371.34707372,0.00000000,0.42341882,1.01876135,2.23644687,2.00609247,836.11588895,-0.00000005,0.01473292,0.00000133
0.00662500,0.00006481,64.81473180,371.34687929,0.00000000,0.42009495,1.01475503,2.23598146,2.00608765,834.95908876,-0.00000005,0.01467193,0.00000133
0.00665000,0.00006456,64.55786311,371.34668349,0.00000000,0.41677177,1.01073367,2.23551338,2.00608278,833.79731068,-0.00000005,0.01461072,0.00000133
0.00667500,0.00006430,64.30002250,371.34648628,0.00000000,0.41344929,1.00669709,2.23504259,2.00607787,832.63049063,-0.00000005,0.01454931,0.00000133
0.00670000,0.00006404,64.04119855,371.34628766,0.00000000,0.41012751,1.00264512,2.23456905,2.00607290,831.45856319,-0.00000005,0.01448768,0.00000133
0.00672500,0.00006378,63.78137961,371.34608759,0.00000000,0.40680644,0.99857757,2.23409273,2.00606789,830.28146155,-0.00000005,0.01442582,0.00000133
0.00675000,0.00006352,63.52055380,371.34588607,0.00000000,0.40348608,0.99449425,2.23361359,2.00606282,829.09911748,-0.00000005,0.01436375,0.00000133
0.00677500,0.00006326,63.25870900,371.34568306,0.00000000,0.40016643,0.99039498,2.23313159,2.00605770,827.91146130,-0.00000005,0.01430146,0.00000133
0.00680000,0.00006300,62.99583284,371.34547854,0.00000000,0.39684750,0.98627956,2.23264668,2.00605253,826.71842180,-0.00000004,0.01423894,0.00000133
0.00682500,0.00006273,62.73191271,371.34527250,0.00000000,0.39352929,0.98214780,2.23215883,2.00604730,825.51992622,-0.00000004,0.01417619,0.00000133
0.00685000,0.00006247,62.46693572,371.34506490,0.00000000,0.39021181,0.97799949,2.23166799,2.00604202,824.31590022,-0.00000004,0.01411321,0.00000133
0.00687500,0.00006220,62.20088873,371.34485573,0.00000000,0.38689506,0.97383443,2.23117412,2.00603668,823.10626780,-0.00000004,0.01404999,0.00000133
0.00690000,0.00006193,61.93375830,371.34464495,0.00000000,0.38357904,0.96965241,2.23067717,2.00603129,821.89095125,-0.00000004,0.01398654,0.00000133
0.00692500,0.00006167,61.66553075,371.34443255,0.00000000,0.38026377,0.96545320,2.23017711,2.00602583,820.66987111,-0.00000004,0.01392285,0.00000133
0.00695000,0.00006140,61.39619206,371.34421850,0.00000000,0.37694924,0.96123661,2.22967388,2.00602032,819.44294613,-0.00000004,0.01385891,0.00000133
0.00697500,0.00006113,61.12572794,371.34400277,0.00000000,0.37363546,0.95700239,2.22916743,2.00601475,818.21009318,-0.00000004,0.01379473,0.00000133
0.00700000,0.00006085,60.85412378,371.34378533,0.00000000,0.37032244,0.95275032,2.22865772,2.00600912,816.97122719,-0.00000004,0.01373030,0.00000133
0.00702500,0.00006058,60.58136465,371.34356615,0.00000000,0.36701017,0.94848017,2.22814470,2.00600342,815.72626114,-0.00000004,0.01366561,0.00000132
0.00705000,0.00006031,60.30743528,371.34334522,0.00000000,0.36369867,0.94419170,2.22762831,2.00599767,814.47510594,-0.00000004,0.01360067,0.00000132
0.00707500,0.00006003,60.03232008,371.34312249,0.00000000,0.36038795,0.93988466,2.22710850,2.00599184,813.21767037,-0.00000004,0.01353547,0.00000132
0.00710000,0.00005976,59.75600309,371.34289793,0.00000000,0.35707799,0.93555881,2.22658522,2.00598596,811.95386104,-0.00000004,0.01347001,0.00000132
0.00712500,0.00005948,59.47846801,371.34267153,0.00000000,0.35376882,0.93121388,2.22605842,2.00598000,810.68358229,-0.00000004,0.01340428,0.00000132
0.00715000,0.00005920,59.19969815,371.34244324,0.00000000,0.35046043,0.92684963,2.22552804,2.00597398,809.40673612,-0.00000004,0.01333828,0.00000132
0.00717500,0.00005892,58.91967643,371.34221303,0.00000000,0.34715283,0.92246577,2.22499401,2.00596789,808.12322212,-0.00000004,0.01327200,0.00000132
0.00720000,0.00005864,58.63838540,371.34198088,0.00000000,0.34384602,0.91806204,2.22445629,2.00596173,806.83293738,-0.00000004,0.01320545,0.00000132
0.00722500,0.00005836,58.35580716,371.34174673,0.00000000,0.34054002,0.91363816,2.22391480,2.00595549,805.53577640,-0.00000004,0.01313862,0.00000132
0.00725000,0.00005807,58.07192341,371.34151057,0.00000000,0.33723483,0.90919383,2.22336949,2.00594918,804.23163099,-0.00000004,0.01307150,0.00000132
0.00727500,0.00005779,57.78671541,371.34127235,0.00000000,0.33393045,0.90472878,2.22282029,2.00594280,802.92039022,-0.00000004,0.01300409,0.00000132
0.00730000,0.00005750,57.50016396,371.34103204,0.00000000,0.33062689,0.90024269,2.22226714,2.00593634,801.60194025,-0.00000004,0.01293639,0.00000132
0.00732500,0.00005721,57.21224939,371.34078960,0.00000000,0.32732415,0.89573526,2.22170997,2.00592981,800.27616430,-0.00000004,0.01286839,0.00000132
0.00735000,0.00005692,56.92295155,371.34054498,0.00000000,0.32402224,0.89120617,2.22114871,2.00592319,798.94294249,-0.00000004,0.01280009,0.00000132
0.00737500,0.00005663,56.63224977,371.34029816,0.00000000,0.32072117,0.88665510,2.22058328,2.00591649,797.60215174,-0.00000004,0.01273148,0.00000132
0.00740000,0.00005634,56.34012288,371.34004908,0.00000000,0.31742094,0.88208171,2.22001362,2.00590972,796.25366567,-0.00000004,0.01266256,0.00000132
0.00742500,0.00005605,56.04654917,371.33979770,0.00000000,0.31412157,0.87748568,2.21943965,2.00590285,794.89735446,-0.00000004,0.01259333,0.00000132
0.00745000,0.00005575,55.75150635,371.33954399,0.00000000,0.31082305,0.87286664,2.21886129,2.00589590,793.53308471,-0.00000004,0.01252377,0.00000132
0.00747500,0.00005545,55.45497157,371.33928789,0.00000000,0.30752539,0.86822425,2.21827846,2.00588886,792.16071932,-0.00000004,0.01245389,0.00000132
0.00750000,0.00005516,55.15692138,371.33902936,0.00000000,0.30422860,0.86355813,2.21769108,2.00588174,790.78011735,-0.00000004,0.01238368,0.00000132
0.00752500,0.00005486,54.85733169,371.33876835,0.00000000,0.30093268,0.85886790,2.21709906,2.00587452,789.39113385,-0.00000004,0.01231313,0.00000132
0.00755000,0.00005456,54.55617778,371.33850481,0.00000000,0.29763765,0.85415319,2.21650232,2.00586721,787.99361971,-0.00000004,0.01224224,0.00000132
0.00757500,0.00005425,54.25343426,371.33823869,0.00000000,0.29434351,0.84941359,2.21590077,2.00585980,786.58742152,-0.00000004,0.01217101,0.00000132
0.00760000,0.00005395,53.94907504,371.33796994,0.00000000,0.29105027,0.84464869,2.21529432,2.00585229,785.17238133,-0.00000004,0.01209942,0.00000132
0.00762500,0.00005364,53.64307329,371.33769850,0.00000000,0.28775793,0.83985807,2.21468286,2.00584468,783.74833655,-0.00000004,0.01202747,0.00000132
0.00765000,0.00005334,53.33540145,371.33742431,0.00000000,0.28446650,0.83504131,2.21406631,2.00583698,782.31511970,-0.00000004,0.01195516,0.00000132
0.00767500,0.00005303,53.02603118,371.33714733,0.00000000,0.28117600,0.83019795,2.21344456,2.00582916,780.87255820,-0.00000004,0.01188248,0.00000132
0.00770000,0.00005271,52.71493330,371.33686748,0.00000000,0.27788642,0.82532755,2.21281750,2.00582124,779.42047422,-0.00000004,0.01180943,0.00000132
0.00772500,0.00005240,52.40207781,371.33658471,0.00000000,0.27459778,0.82042963,2.21218504,2.00581321,777.95868436,-0.00000004,0.01173599,0.00000132
0.00775000,0.00005209,52.08743382,371.33629896,0.00000000,0.27131008,0.81550370,2.21154705,2.00580507,776.48699950,-0.00000004,0.01166216,0.00000131
0.00777500,0.00005177,51.77096952,371.33601015,0.00000000,0.26802333,0.81054928,2.21090342,2.00579681,775.00522449,-0.00000004,0.01158793,0.00000131
0.00780000,0.00005145,51.45265214,371.33571822,0.00000000,0.26473754,0.80556584,2.21025403,2.00578844,773.51315791,-0.00000004,0.01151330,0.00000131
0.00782500,0.00005113,51.13244792,371.33542310,0.00000000,0.26145272,0.80055286,2.20959877,2.00577994,772.01059177,-0.00000004,0.01143827,0.00000131
0.00785000,0.00005081,50.81032206,371.33512471,0.00000000,0.25816888,0.79550980,2.20893750,2.00577132,770.49731124,-0.00000004,0.01136281,0.00000131
0.00787500,0.00005049,50.48623866,371.33482299,0.00000000,0.25488603,0.79043608,2.20827010,2.00576258,768.97309431,-0.00000004,0.01128692,0.00000131
0.00790000,0.00005016,50.16016072,371.33451784,0.00000000,0.25160417,0.78533114,2.20759642,2.00575370,767.43771144,-0.00000004,0.01121061,0.00000131
0.00792500,0.00004983,49.83205000,371.33420920,0.00000000,0.24832332,0.78019437,2.20691632,2.00574469,765.89092527,-0.00000004,0.01113385,0.00000131
0.00795000,0.00004950,49.50186708,371.33389697,0.00000000,0.24504348,0.77502516,2.20622967,2.00573555,764.33249018,-0.00000003,0.01105664,0.00000131
0.00797500,0.00004917,49.16957119,371.33358107,0.00000000,0.24176467,0.76982287,2.20553631,2.00572626,762.76215190,-0.00000003,0.01097897,0.00000131
0.00800000,0.00004884,48.83512026,371.33326141,0.00000000,0.23848690,0.76458683,2.20483608,2.00571683,761.17964713,-0.00000003,0.01090083,0.00000131
0.00802500,0.00004850,48.49847074,371.33293789,0.00000000,0.23521017,0.75931637,2.20412883,2.00570726,759.58470305,-0.00000003,0.01082222,0.00000131
0.00805000,0.00004816,48.15957765,371.33261041,0.00000000,0.23193449,0.75401079,2.20341437,2.00569753,757.97703684,-0.00000003,0.01074311,0.00000131
0.00807500,0.00004782,47.81839440,371.33227888,0.00000000,0.22865988,0.74866935,2.20269255,2.00568764,756.35635519,-0.00000003,0.01066351,0.00000131
0.00810000,0.00004747,47.47487278,371.33194319,0.00000000,0.22538635,0.74329129,2.20196317,2.00567760,754.72235373,-0.00000003,0.01058341,0.00000131
0.00812500,0.00004713,47.12896288,371.33160323,0.00000000,0.22211391,0.73787585,2.20122604,2.00566738,753.07471648,-0.00000003,0.01050278,0.00000131
0.00815000,0.00004678,46.78061296,371.33125887,0.00000000,0.21884257,0.73242220,2.20048098,2.00565700,751.41311519,-0.00000003,0.01042163,0.00000131
0.00817500,0.00004643,46.42976938,371.33091002,0.00000000,0.21557235,0.72692951,2.19972778,2.00564645,749.73720873,-0.00000003,0.01033993,0.00000131
0.00820000,0.00004608,46.07637651,371.33055653,0.00000000,0.21230325,0.72139690,2.19896622,2.00563571,748.04664233,-0.00000003,0.01025768,0.00000131
0.00822500,0.00004572,45.72037661,371.33019828,0.00000000,0.20903528,0.71582348,2.19819609,2.00562479,746.34104682,-0.00000003,0.01017486,0.00000131
0.00825000,0.00004536,45.36170972,371.32983513,0.00000000,0.20576847,0.71020830,2.19741714,2.00561368,744.62003787,-0.00000003,0.01009147,0.00000131
0.00827500,0.00004500,45.00031356,371.32946695,0.00000000,0.20250282,0.70455039,2.19662915,2.00560237,742.88321505,-0.00000003,0.01000749,0.00000131
0.00830000,0.00004464,44.63612335,371.32909357,0.00000000,0.19923835,0.69884874,2.19583186,2.00559086,741.13016093,-0.00000003,0.00992290,0.00000131
0.00832500,0.00004427,44.26907172,371.32871486,0.00000000,0.19597507,0.69310228,2.19502501,2.00557913,739.36044005,-0.00000003,0.00983769,0.00000131
0.00835000,0.00004390,43.89908853,371.32833065,0.00000000,0.19271300,0.68730992,2.19420832,2.00556719,737.57359783,-0.00000003,0.00975184,0.00000130
0.00837500,0.00004353,43.52610074,371.32794077,0.00000000,0.18945214,0.68147052,2.19338151,2.00555503,735.76915942,-0.00000003,0.00966534,0.00000130
0.00840000,0.00004315,43.15003219,371.32754503,0.00000000,0.18619253,0.67558289,2.19254427,2.00554264,733.94662838,-0.00000003,0.00957818,0.00000130
0.00842500,0.00004277,42.77080346,371.32714326,0.00000000,0.18293416,0.66964578,2.19169630,2.00553000,732.10548538,-0.00000003,0.00949033,0.00000130
0.00845000,0.00004239,42.38833164,371.32673526,0.00000000,0.17967707,0.66365789,2.19083726,2.00551712,730.24518666,-0.00000003,0.00940179,0.00000130
0.00847500,0.00004200,42.00253012,371.32632082,0.00000000,0.17642125,0.65761787,2.18996680,2.00550399,728.36516243,-0.00000003,0.00931252,0.00000130
0.00850000,0.00004161,41.61330837,371.32589972,0.00000000,0.17316674,0.65152430,2.18908457,2.00549058,726.46481514,-0.00000003,0.00922251,0.00000130
0.00852500,0.00004122,41.22057166,371.32547175,0.00000000,0.16991355,0.64537569,2.18819017,2.00547691,724.54351760,-0.00000003,0.00913174,0.00000130
0.00855000,0.00004082,40.82422079,371.32503665,0.00000000,0.16666170,0.63917050,2.18728322,2.00546294,722.60061085,-0.00000003,0.00904019,0.00000130
0.00857500,0.00004042,40.42415181,371.32459418,0.00000000,0.16341120,0.63290710,2.18636328,2.00544868,720.63540198,-0.00000003,0.00894784,0.00000130
0.00860000,0.00004002,40.02025565,371.32414407,0.00000000,0.16016209,0.62658377,2.18542992,2.00543412,718.64716161,-0.00000003,0.00885466,0.00000130
0.00862500,0.00003961,39.61241781,371.32368603,0.00000000,0.15691436,0.62019873,2.18448265,2.00541923,716.63512126,-0.00000003,0.00876063,0.00000130
0.00865000,0.00003920,39.20051795,371.32321977,0.00000000,0.15366806,0.61375009,2.18352098,2.00540401,714.59847034,-0.00000003,0.00866572,0.00000130
0.00867500,0.00003878,38.78442946,371.32274498,0.00000000,0.15042320,0.60723587,2.18254440,2.00538845,712.53635294,-0.00000003,0.00856991,0.00000130
0.00870000,0.00003836,38.36401899,371.32226131,0.00000000,0.14717980,0.60065398,2.18155233,2.00537252,710.44786428,-0.00000003,0.00847316,0.00000130
0.00872500,0.00003794,37.93914596,371.32176841,0.00000000,0.14393788,0.59400222,2.18054419,2.00535622,708.33204675,-0.00000003,0.00837546,0.00000130
0.00875000,0.00003751,37.50966196,371.32126591,0.00000000,0.14069747,0.58727826,2.17951936,2.00533952,706.18788559,-0.00000003,0.00827676,0.00000130
