time_s,diameter_m,diameter_um,temperature_K,mass_kg,d2_norm,Re,Nu,Sh,B_M,mdot_kg_s,Q_conv_W,K_evap_m2_s
0.01005000,0.00003487,34.86522737,371.20691023,0.00000000,0.12155841,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00706038,0.00000119
0.01007500,0.00003444,34.43625653,371.20691023,0.00000000,0.11858558,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00697351,0.00000119
0.01010000,0.00003400,34.00187419,371.20691023,0.00000000,0.11561274,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00688555,0.00000119
0.01012500,0.00003356,33.56187022,371.20691023,0.00000000,0.11263991,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00679644,0.00000119
0.01015000,0.00003312,33.11602055,371.20691023,0.00000000,0.10966708,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00670616,0.00000119
0.01017500,0.00003266,32.66408580,371.20691023,0.00000000,0.10669425,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00661464,0.00000119
0.01020000,0.00003221,32.20580981,371.20691023,0.00000000,0.10372142,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00652183,0.00000119
0.01022500,0.00003174,31.74091791,371.20691023,0.00000000,0.10074859,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00642769,0.00000119
0.01025000,0.00003127,31.26911502,371.20691023,0.00000000,0.09777576,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00633215,0.00000119
0.01027500,0.00003079,30.79008344,371.20691023,0.00000000,0.09480292,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00623514,0.00000119
0.01030000,0.00003030,30.30348037,371.20691023,0.00000000,0.09183009,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00613660,0.00000119
0.01032500,0.00002981,29.80893502,371.20691023,0.00000000,0.08885726,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00603646,0.00000119
0.01035000,0.00002931,29.30604530,371.20691023,0.00000000,0.08588443,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00593462,0.00000119
0.01037500,0.00002879,28.79437403,371.20691023,0.00000000,0.08291160,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00583100,0.00000119
0.01040000,0.00002827,28.27344443,371.20691023,0.00000000,0.07993877,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00572551,0.00000119
0.01042500,0.00002774,27.74273498,371.20691023,0.00000000,0.07696593,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00561804,0.00000119
0.01045000,0.00002720,27.20167326,371.20691023,0.00000000,0.07399310,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00550847,0.00000119
0.01047500,0.00002665,26.64962875,371.20691023,0.00000000,0.07102027,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00539668,0.00000119
0.01050000,0.00002609,26.08590418,371.20691023,0.00000000,0.06804744,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00528252,0.00000119
0.01052500,0.00002551,25.50972523,371.20691023,0.00000000,0.06507461,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00516584,0.00000119
0.01055000,0.00002492,24.92022804,371.20691023,0.00000000,0.06210178,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00504647,0.00000119
0.01057500,0.00002432,24.31644402,371.20691023,0.00000000,0.05912894,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00492420,0.00000119
0.01060000,0.00002370,23.69728115,371.20691023,0.00000000,0.05615611,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000002,0.00479882,0.00000119
0.01062500,0.00002306,23.06150078,371.20691023,0.00000000,0.05318328,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00467007,0.00000119
0.01065000,0.00002241,22.40768847,371.20691023,0.00000000,0.05021045,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00453767,0.00000119
0.01067500,0.00002173,21.73421696,371.20691023,0.00000000,0.04723762,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00440129,0.00000119
0.01070000,0.00002104,21.03919844,371.20691023,0.00000000,0.04426479,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00426054,0.00000119
0.01072500,0.00002032,20.32042213,371.20691023,0.00000000,0.04129196,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00411499,0.00000119
0.01075000,0.00001958,19.57527113,371.20691023,0.00000000,0.03831912,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00396409,0.00000119
0.01077500,0.00001880,18.80060967,371.20691023,0.00000000,0.03534629,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00380722,0.00000119
0.01080000,0.00001799,17.99262650,371.20691023,0.00000000,0.03237346,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00364360,0.00000119
0.01082500,0.00001715,17.14661169,371.20691023,0.00000000,0.02940063,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00347227,0.00000119
0.01085000,0.00001626,16.25662870,371.20691023,0.00000000,0.02642780,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00329205,0.00000119
0.01087500,0.00001532,15.31501424,371.20691023,0.00000000,0.02345497,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00310137,0.00000119
0.01090000,0.00001431,14.31158081,371.20691023,0.00000000,0.02048213,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00289817,0.00000119
0.01092500,0.00001323,13.23227227,371.20691023,0.00000000,0.01750930,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00267960,0.00000119
0.01095000,0.00001206,12.05672898,371.20691023,0.00000000,0.01453647,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00244155,0.00000119
0.01097500,0.00001075,10.75343656,371.20691023,0.00000000,0.01156364,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00217762,0.00000119
0.01100000,0.00000927,9.26866127,371.20691023,0.00000000,0.00859081,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000001,0.00187695,0.00000119
0.01102500,0.00000750,7.49531613,371.20691023,0.00000000,0.00561798,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000000,0.00151784,0.00000119
0.01105000,0.00000514,5.14309495,371.20691023,0.00000000,0.00264514,0.00000000,2.00000000,2.00000000,417.79138768,-0.00000000,0.00104150,0.00000119
0.01107500,0.00000000,0.00000000,371.20691023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.01107500,0.00000000,0.00000000,371.20691023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
